day,events
2015-09-24,3120
2015-09-25,5494
2015-09-26,4544
2015-09-27,5611
2015-09-28,5412
2015-09-29,3626
2015-09-30,3577
2015-10-01,4319
2015-10-02,6241
2015-10-03,5629
2015-10-04,7253
2015-10-05,3951
2015-10-06,4246
2015-10-07,3463
2015-10-08,2588
2015-10-09,5509
2015-10-10,6417
2015-10-11,6120
2015-10-12,5669
2015-10-13,5330
2015-10-14,4519
2015-10-15,5025
2015-10-16,10366
2015-10-17,8232
2015-10-18,5741
2015-10-19,11456
2015-10-20,10236
2015-10-21,6195
2015-10-22,5750
2015-10-23,6432
2015-10-24,5142
2015-10-25,5809
2015-10-26,5540
2015-10-27,4018
2015-10-28,5920
2015-10-29,5271
2015-10-30,4555
2015-10-31,4240
2015-11-01,6149
2015-11-02,5065
2015-11-03,19388
2015-11-04,26957
2015-11-05,10177
2015-11-06,10794
2015-11-07,17913
2015-11-08,16489
2015-11-09,14766
2015-11-10,12254
2015-11-11,11239
2015-11-12,8454
2015-11-13,7520
2015-11-14,7199
2015-11-15,10906
2015-11-16,7092
2015-11-17,5944
2015-11-18,6138
2015-11-19,8370
2015-11-20,8173
2015-11-21,9610
2015-11-22,9418
2015-11-23,3797
2015-11-24,6227
2015-11-25,3543
2015-11-26,4433
2015-11-27,5270
2015-11-28,5946
2015-11-29,8689
2015-11-30,5858
2015-12-01,5759
2015-12-02,4628
2015-12-03,4876
2015-12-04,5533
2015-12-05,7599
2015-12-06,7365
2015-12-07,4729
2015-12-08,5646
2015-12-09,5906
2015-12-10,4010
2015-12-11,4298
2015-12-12,4492
2015-12-13,6922
2015-12-14,4593
2015-12-15,10455
2015-12-16,3836
2015-12-17,3628
2015-12-18,4375
2015-12-19,5280
2015-12-20,6410
2015-12-21,4090
2015-12-22,3554
2015-12-23,3551
2015-12-24,3161
2015-12-25,6822
2015-12-26,6974
2015-12-27,8691
2015-12-28,8082
2015-12-29,6562
2015-12-30,6909
2015-12-31,4928
2016-01-01,5318
2016-01-02,8972
2016-01-03,9166
2016-01-04,6914
2016-01-05,4551
2016-01-06,7104
2016-01-07,5413
2016-01-08,3257
2016-01-09,5428
2016-01-10,8964
2016-01-11,6353
2016-01-12,4720
2016-01-13,3990
2016-01-14,4033
2016-01-15,6042
2016-01-16,3441
2016-01-17,6040
2016-01-18,6732
2016-01-19,5195
2016-01-20,6358
2016-01-21,4495
2016-01-22,4922
2016-01-23,6657
2016-01-24,7224
2016-01-25,5152
2016-01-26,5991
2016-01-27,5007
2016-01-28,3990
2016-01-29,4696
2016-01-30,8567
2016-01-31,8925
2016-02-01,5199
2016-02-02,10921
2016-02-03,5894
2016-02-04,4098
2016-02-05,5732
2016-02-06,4958
2016-02-07,6092
2016-02-08,5359
2016-02-09,4480
2016-02-10,4766
2016-02-11,4920
2016-02-12,8584
2016-02-13,6841
2016-02-14,9857
2016-02-15,7066
2016-02-16,7108
2016-02-17,5454
2016-02-18,8055
2016-02-19,4637
2016-02-20,6975
2016-02-21,5149
2016-02-22,3980
2016-02-23,4831
2016-02-24,4973
2016-02-25,4142
2016-02-26,5235
2016-02-27,5226
2016-02-28,7387
2016-02-29,6011
2016-03-01,4361
2016-03-02,4762
2016-03-03,3383
2016-03-04,3424
2016-03-05,6428
2016-03-06,8182
2016-03-07,6639
2016-03-08,6638
2016-03-09,6809
2016-03-10,4601
2016-03-11,5470
2016-03-12,6643
2016-03-13,9149
2016-03-14,3801
2016-03-15,4369
2016-03-16,41
2016-03-17,5200
2016-03-18,6292
2016-03-19,5811
2016-03-20,8607
2016-03-21,5452
2016-03-22,3480
2016-03-23,4365
2016-03-24,6188
2016-03-25,8030
2016-03-26,4888
2016-03-27,11809
2016-03-28,6895
2016-03-29,4206
2016-03-30,4555
2016-03-31,3911
2016-04-01,4522
2016-04-02,8717
2016-04-03,6263
2016-04-04,3737
2016-04-05,2231
2016-04-06,3675
2016-04-07,3409
2016-04-08,5832
2016-04-09,4119
2016-04-10,5764
2016-04-11,4786
2016-04-12,4052
2016-04-13,6384
2016-04-14,5666
2016-04-15,2936
2016-04-16,6397
2016-04-17,6147
2016-04-18,5093
2016-04-19,9496
2016-04-20,5155
2016-04-21,4722
2016-04-22,5769
2016-04-23,7081
2016-04-24,7050
2016-04-25,6577
2016-04-26,3855
2016-04-27,4887
2016-04-28,3048
2016-04-29,12979
2016-04-30,13230
2016-05-01,10582
2016-05-02,10060
2016-05-03,5716
2016-05-04,5847
2016-05-05,4576
2016-05-06,4143
2016-05-07,10395
2016-05-08,7614
2016-05-09,10279
2016-05-10,6323
2016-05-11,4618
2016-05-12,5301
2016-05-13,3518
2016-05-14,7143
2016-05-15,11458
2016-05-16,7358
2016-05-17,7908
2016-05-18,5132
2016-05-19,3636
2016-05-20,3401
2016-05-21,7244
2016-05-22,7514
2016-05-23,6103
2016-05-24,4204
2016-05-25,6429
2016-05-26,6406
2016-05-27,5656
2016-05-28,7698
2016-05-29,6517
2016-05-30,6273
2016-05-31,4495
2016-06-01,4361
2016-06-02,3896
2016-06-03,4531
2016-06-04,4913
2016-06-05,8064
2016-06-06,6326
2016-06-07,6099
2016-06-08,5210
2016-06-09,2961
2016-06-10,4205
2016-06-11,5250
2016-06-12,7642
2016-06-13,6818
2016-06-14,6766
2016-06-15,4508
2016-06-16,4597
2016-06-17,4875
2016-06-18,7509
2016-06-19,5421
2016-06-20,6241
2016-06-21,3795
2016-06-22,7088
2016-06-23,3761
2016-06-24,3959
2016-06-25,8273
2016-06-26,6599
2016-06-27,5064
2016-06-28,6535
2016-06-29,3665
2016-06-30,3139
2016-07-01,3104
2016-07-02,4873
2016-07-03,4651
2016-07-04,5005
2016-07-05,5124
2016-07-06,3456
2016-07-07,6368
2016-07-08,5625
2016-07-09,5954
2016-07-10,5716
2016-07-11,5642
2016-07-12,4894
2016-07-13,7343
2016-07-14,3725
2016-07-15,3994
2016-07-16,5972
2016-07-17,5885
2016-07-18,4161
2016-07-19,4025
2016-07-20,4433
2016-07-21,4545
2016-07-22,2628
2016-07-23,5082
2016-07-24,4503
2016-07-25,5025
2016-07-26,4612
2016-07-27,4025
2016-07-28,4520
2016-07-29,6602
2016-07-30,5640
2016-07-31,5381
2016-08-01,8952
2016-08-02,4831
2016-08-03,4502
2016-08-04,3080
2016-08-05,4775
2016-08-06,3969
2016-08-07,5750
2016-08-08,4892
2016-08-09,3888
2016-08-10,5935
2016-08-11,3044
2016-08-12,4007
2016-08-13,5490
2016-08-14,6712
2016-08-15,4721
2016-08-16,7454
2016-08-17,6307
2016-08-18,5206
2016-08-19,3456
2016-08-20,8248
2016-08-21,5413
2016-08-22,4660
2016-08-23,3790
2016-08-24,4681
2016-08-25,4153
2016-08-26,4652
2016-08-27,4815
2016-08-28,5582
2016-08-29,5947
2016-08-30,2714
2016-08-31,3627
2016-09-01,4228
2016-09-02,3414
2016-09-03,4687
2016-09-04,4715
2016-09-05,7000
2016-09-06,3734
2016-09-07,4164
2016-09-08,3053
2016-09-09,3147
2016-09-10,3812
2016-09-11,5363
2016-09-12,4277
2016-09-13,3610
2016-09-14,2571
2016-09-15,4469
2016-09-16,3626
2016-09-17,4429
2016-09-18,5509
2016-09-19,4668
2016-09-20,4861
2016-09-21,3190
2016-09-22,2861
2016-09-23,3845
2016-09-24,4594
2016-09-25,5857
2016-09-26,5773
2016-09-27,7440
2016-09-28,3928
2016-09-29,4854
2016-09-30,4074
2016-10-01,4829
2016-10-02,5084
2016-10-03,4985
2016-10-04,3069
2016-10-05,3160
2016-10-06,2603
2016-10-07,2923
2016-10-08,3313
2016-10-09,5133
2016-10-10,4202
2016-10-11,1584
2016-10-12,2357
2016-10-13,3607
2016-10-14,3675
2016-10-15,4148
2016-10-16,6785
2016-10-17,7191
2016-10-18,9552
2016-10-19,7495
2016-10-20,3411
2016-10-21,2132
2016-10-22,4076
2016-10-23,4595
2016-10-24,3933
2016-10-25,3493
2016-10-26,3708
2016-10-27,2967
2016-10-28,4193
2016-10-29,4251
2016-10-30,4291
2016-10-31,3716
2016-11-01,2841
2016-11-02,2612
2016-11-03,2441
2016-11-04,3503
2016-11-05,4673
2016-11-06,4605
2016-11-07,7436
2016-11-08,3389
2016-11-09,3982
2016-11-10,4050
2016-11-11,6649
2016-11-12,5576
2016-11-13,9236
2016-11-14,3954
2016-11-15,4018
2016-11-16,3555
2016-11-17,4788
2016-11-18,3839
2016-11-19,1998
2016-11-20,2344
2016-11-21,2128
2016-11-22,5625
2016-11-23,4598
2016-11-24,4138
2016-11-25,5013
2016-11-26,4326
2016-11-27,6715
2016-11-28,2863
2016-11-29,4566
2016-11-30,3785
2016-12-01,3858
2016-12-02,3858
2016-12-03,7538
2016-12-04,5655
2016-12-05,4592
2016-12-06,4078
2016-12-07,4052
2016-12-08,3257
2016-12-09,4249
2016-12-10,5306
2016-12-11,6516
2016-12-12,4316
2016-12-13,4323
2016-12-14,6546
2016-12-15,4570
2016-12-16,4955
2016-12-17,4031
2016-12-18,4189
2016-12-19,4272
2016-12-20,6133
2016-12-21,4061
2016-12-22,4161
2016-12-23,3531
2016-12-24,3754
2016-12-25,3313
2016-12-26,5657
2016-12-27,4007
2016-12-28,5659
2016-12-29,4996
2016-12-30,4529
2016-12-31,4655
2017-01-01,4660
2017-01-02,5928
2017-01-03,6764
2017-01-04,4203
2017-01-05,4342
2017-01-06,6974
2017-01-07,3897
2017-01-08,6280
2017-01-09,5186
2017-01-10,5230
2017-01-11,4248
2017-01-12,4852
2017-01-13,5112
2017-01-14,5150
2017-01-15,5268
2017-01-16,4968
2017-01-17,4607
2017-01-18,3962
2017-01-19,2865
2017-01-20,14994
2017-01-21,11362
2017-01-22,12765
2017-01-23,6813
2017-01-24,5791
2017-01-25,5989
2017-01-26,5169
2017-01-27,6217
2017-01-28,5413
2017-01-29,7994
2017-01-30,4596
2017-01-31,3636
2017-02-01,6796
2017-02-02,8249
2017-02-03,5667
2017-02-04,5013
2017-02-05,7418
2017-02-06,4661
2017-02-07,5264
2017-02-08,5266
2017-02-09,3757
2017-02-10,10308
2017-02-11,6285
2017-02-12,8581
2017-02-13,4466
2017-02-14,4286
2017-02-15,5511
2017-02-16,5156
2017-02-17,4497
2017-02-18,5612
2017-02-19,11047
2017-02-20,5979
2017-02-21,9357
2017-02-22,3612
2017-02-23,3623
2017-02-24,6047
2017-02-25,7791
2017-02-26,7303
2017-02-27,5936
2017-02-28,5281
2017-03-01,5532
2017-03-02,5964
2017-03-03,4836
2017-03-04,7881
2017-03-05,6310
2017-03-06,5651
2017-03-07,4154
2017-03-08,5809
2017-03-09,3815
2017-03-10,4497
2017-03-11,7833
2017-03-12,4242
2017-03-13,4851
2017-03-14,4850
2017-03-15,5468
2017-03-16,3896
2017-03-17,9361
2017-03-18,6479
2017-03-19,7231
2017-03-20,5562
2017-03-21,3609
2017-03-22,4934
2017-03-23,5858
2017-03-24,4893
2017-03-25,4644
2017-03-26,5062
2017-03-27,4740
2017-03-28,6515
2017-03-29,5171
2017-03-30,2923
2017-03-31,5440
2017-04-01,4249
2017-04-02,5851
2017-04-03,3622
2017-04-04,4268
2017-04-05,4375
2017-04-06,4570
2017-04-07,3155
2017-04-08,4932
2017-04-09,3792
2017-04-10,3197
2017-04-11,4075
2017-04-12,2602
2017-04-13,3414
2017-04-14,4589
2017-04-15,2798
2017-04-16,4676
2017-04-17,4588
2017-04-18,4445
2017-04-19,3573
2017-04-20,3516
2017-04-21,3094
2017-04-22,4368
2017-04-23,3908
2017-04-24,4289
2017-04-25,4458
2017-04-26,3982
2017-04-27,5560
2017-04-28,7784
2017-04-29,8001
2017-04-30,10526
2017-05-01,9597
2017-05-02,6481
2017-05-03,6799
2017-05-04,5661
2017-05-05,5552
2017-05-06,7564
2017-05-07,5758
2017-05-08,10187
2017-05-09,6796
2017-05-10,7303
2017-05-11,8397
2017-05-12,8542
2017-05-13,6806
2017-05-14,9133
2017-05-15,7255
2017-05-16,4932
2017-05-17,4108
2017-05-18,5535
2017-05-19,4162
2017-05-20,5791
2017-05-21,6418
2017-05-22,5298
2017-05-23,2361
2017-05-24,2159
2017-05-25,2950
2017-05-26,3448
2017-05-27,4853
2017-05-28,5831
2017-05-29,5271
2017-05-30,6689
2017-05-31,4460
2017-06-01,4946
2017-06-02,7764
2017-06-03,5447
2017-06-04,6008
2017-06-05,4034
2017-06-06,1773
2017-06-07,4165
2017-06-08,3381
2017-06-09,3782
2017-06-10,5551
2017-06-11,6216
2017-06-12,3474
2017-06-13,2191
2017-06-14,3016
2017-06-15,3426
2017-06-16,4625
2017-06-17,6545
2017-06-18,2108
2017-06-19,3393
2017-06-20,4376
2017-06-21,3420
2017-06-22,4217
2017-06-23,5377
2017-06-24,5917
2017-06-25,6258
2017-06-26,4605
2017-06-27,5112
2017-06-28,5484
2017-06-29,4406
2017-06-30,6271
2017-07-01,6808
2017-07-02,9081
2017-07-03,6469
2017-07-04,7605
2017-07-05,4511
2017-07-06,4524
2017-07-07,4244
2017-07-08,5547
2017-07-09,7492
2017-07-10,5773
2017-07-11,3986
2017-07-12,4719
2017-07-13,3091
2017-07-14,3410
2017-07-15,4457
2017-07-16,10964
2017-07-17,5109
2017-07-18,5772
2017-07-19,5118
2017-07-20,2709
2017-07-21,4651
2017-07-22,5306
2017-07-23,6803
2017-07-24,5040
2017-07-25,3116
2017-07-26,7303
2017-07-27,5067
2017-07-28,5114
2017-07-29,5012
2017-07-30,4321
2017-07-31,10657
2017-08-01,2678
2017-08-02,2649
2017-08-03,3725
2017-08-04,4359
2017-08-05,4074
2017-08-06,6043
2017-08-07,4419
2017-08-08,3287
2017-08-09,3198
2017-08-10,5000
2017-08-11,3748
2017-08-12,3764
2017-08-13,5913
2017-08-14,4052
2017-08-15,4393
2017-08-16,3339
2017-08-17,4418
2017-08-18,3883
2017-08-19,4232
2017-08-20,6098
2017-08-21,2390
2017-08-22,4462
2017-08-23,6384
2017-08-24,5483
2017-08-25,3668
2017-08-26,4472
2017-08-27,4567
2017-08-28,3020
2017-08-29,3818
2017-08-30,5877
2017-08-31,4743
2017-09-01,4564
2017-09-02,7950
2017-09-03,7067
2017-09-04,5865
2017-09-05,3088
2017-09-06,4964
2017-09-07,4142
2017-09-08,5587
2017-09-09,5092
2017-09-10,3942
2017-09-11,3972
2017-09-12,3940
2017-09-13,2291
2017-09-14,3056
2017-09-15,2953
2017-09-16,4685
2017-09-17,5158
2017-09-18,4346
2017-09-19,3633
2017-09-20,4462
2017-09-21,2486
2017-09-22,4878
2017-09-23,6667
2017-09-24,4948
2017-09-25,4827
2017-09-26,4047
2017-09-27,7368
2017-09-28,5050
2017-09-29,4526
2017-09-30,5205
2017-10-01,5764
2017-10-02,6167
2017-10-03,5199
2017-10-04,5116
2017-10-05,3031
2017-10-06,4627
2017-10-07,6928
2017-10-08,5105
2017-10-09,6676
2017-10-10,3640
2017-10-11,3255
2017-10-12,4553
2017-10-13,4208
2017-10-14,6499
2017-10-15,5356
2017-10-16,3820
2017-10-17,2372
2017-10-18,4619
2017-10-19,4026
2017-10-20,3292
2017-10-21,5015
2017-10-22,4190
2017-10-23,3591
2017-10-24,3359
2017-10-25,4349
2017-10-26,3166
2017-10-27,3201
2017-10-28,4638
2017-10-29,5352
2017-10-30,3771
2017-10-31,3897
2017-11-01,2754
2017-11-02,5364
2017-11-03,4490
2017-11-04,4048
2017-11-05,6542
2017-11-06,3458
2017-11-07,4431
2017-11-08,3395
2017-11-09,2453
2017-11-10,3046
2017-11-11,5529
2017-11-12,7904
2017-11-13,5795
2017-11-14,2244
2017-11-15,2375
2017-11-16,3449
2017-11-17,3332
2017-11-18,4452
2017-11-19,4056
2017-11-20,3996
2017-11-21,3575
2017-11-22,4838
2017-11-23,3064
2017-11-24,3919
2017-11-25,6629
2017-11-26,4979
2017-11-27,2689
2017-11-28,5252
2017-11-29,1475
2017-11-30,3961
2017-12-01,2300
2017-12-02,2687
2017-12-03,3853
2017-12-04,3138
2017-12-05,3329
2017-12-06,4503
2017-12-07,2212
2017-12-08,3345
2017-12-09,6168
2017-12-10,3951
2017-12-11,4279
2017-12-12,4107
2017-12-13,3217
2017-12-14,3015
2017-12-15,2095
2017-12-16,3751
2017-12-17,9062
2017-12-18,3899
2017-12-19,3772
2017-12-20,2901
2017-12-21,3811
2017-12-22,2614
2017-12-23,3110
2017-12-24,3818
2017-12-25,3387
2017-12-26,5363
2017-12-27,5309
2017-12-28,4697
2017-12-29,6025
2017-12-30,5995
2017-12-31,5333
2018-01-01,5110
2018-01-02,4266
2018-01-03,2849
2018-01-04,5650
2018-01-05,5503
2018-01-06,3145
2018-01-08,1533
2018-01-09,4502
2018-01-10,2744
2018-01-11,3119
2018-01-12,3012
2018-01-13,3963
2018-01-14,4738
2018-01-15,4026
2018-01-16,3566
2018-01-17,4830
2018-01-18,3153
2018-01-19,3081
2018-01-20,3712
2018-01-21,3260
2018-01-22,4881
2018-01-23,6186
2018-01-24,5107
2018-01-25,3033
2018-01-26,2055
2018-01-27,3597
2018-01-28,7527
2018-01-29,4160
2018-01-30,3664
2018-01-31,1984
2018-02-01,2849
2018-02-02,2885
2018-02-03,6008
2018-02-04,4723
2018-02-05,2252
2018-02-06,1831
2018-02-07,2259
2018-02-08,2516
2018-02-09,2959
2018-02-10,3332
2018-02-11,6249
2018-02-12,3981
2018-02-13,4087
2018-02-14,3727
2018-02-15,3927
2018-02-16,4287
2018-02-17,4205
2018-02-18,2616
2018-02-19,3530
2018-02-20,4074
2018-02-21,4276
2018-02-22,4334
2018-02-23,3190
2018-02-24,3227
2018-02-25,5238
2018-02-26,2415
2018-02-27,2040
2018-02-28,3685
2018-03-01,2133
2018-03-02,2763
2018-03-03,5004
2018-03-04,4073
2018-03-05,3167
2018-03-06,4195
2018-03-07,3539
2018-03-08,3590
2018-03-09,3131
2018-03-10,4757
2018-03-11,6167
2018-03-12,4294
2018-03-13,2886
2018-03-14,3036
2018-03-15,1468
2018-03-16,3660
2018-03-17,3101
2018-03-18,5110
2018-03-19,3303
2018-03-20,2139
2018-03-21,3853
2018-03-22,2811
2018-03-23,5237
2018-03-24,5634
2018-03-25,3402
2018-03-26,6229
2018-03-27,11268
2018-03-28,9709
2018-03-29,5190
2018-03-30,5398
2018-03-31,3967
2018-04-01,4164
2018-04-02,5048
2018-04-03,4929
2018-04-04,3561
2018-04-05,3465
2018-04-06,3067
2018-04-07,4223
2018-04-08,5946
2018-04-09,4128
2018-04-10,3461
2018-04-11,2086
2018-04-12,2845
2018-04-13,3490
2018-04-14,3578
2018-04-15,3611
2018-04-16,1771
2018-04-17,1220
2018-04-18,1389
2018-04-19,2892
2018-04-20,3841
2018-04-21,6215
2018-04-22,5283
2018-04-23,2718
2018-04-24,2742
2018-04-25,2656
2018-04-26,2136
2018-04-27,4357
2018-04-28,4883
2018-04-29,3632
2018-04-30,2917
2018-05-01,2254
2018-05-02,2753
2018-05-03,3551
2018-05-04,2766
2018-05-05,5509
2018-05-06,4372
2018-05-07,2531
2018-05-08,2807
2018-05-09,2596
2018-05-10,3075
2018-05-11,2557
2018-05-12,5426
2018-05-13,3232
2018-05-14,2605
2018-05-15,3266
2018-05-16,4067
2018-05-17,2216
2018-05-18,2653
2018-05-19,3550
2018-05-20,3930
2018-05-21,3014
2018-05-22,1550
2018-05-23,3181
2018-05-24,2190
2018-05-25,2183
2018-05-26,3650
2018-05-27,5343
2018-05-28,3045
2018-05-29,2439
2018-05-30,2200
2018-05-31,3655
2018-06-01,3527
2018-06-02,3478
2018-06-03,4211
2018-06-04,2815
2018-06-05,2930
2018-06-06,2366
2018-06-07,1816
2018-06-08,2536
2018-06-09,3482
2018-06-10,3822
2018-06-11,3473
2018-06-12,3283
2018-06-13,3326
2018-06-14,2267
2018-06-15,3171
2018-06-16,3050
2018-06-17,3844
2018-06-18,2352
2018-06-19,3156
2018-06-20,2153
2018-06-21,2451
2018-06-22,3937
2018-06-23,2445
2018-06-24,4730
2018-06-25,4795
2018-06-26,2129
2018-06-27,1628
2018-06-28,3586
2018-06-29,3219
2018-06-30,2954
2018-07-01,4605
2018-07-02,5413
2018-07-03,3000
2018-07-04,2753
2018-07-05,2576
2018-07-06,3516
2018-07-07,4424
2018-07-08,4848
2018-07-09,3740
2018-07-10,5318
2018-07-11,4546
2018-07-12,1660
2018-07-13,2877
2018-07-14,3884
2018-07-15,3929
2018-07-16,3325
2018-07-17,2935
2018-07-18,5351
2018-07-19,2559
2018-07-20,1628
2018-07-21,6079
2018-07-22,4588
2018-07-23,2249
2018-07-24,3030
2018-07-25,1645
2018-07-26,2498
2018-07-27,4936
2018-07-28,3677
2018-07-29,4732
2018-07-30,5451
2018-07-31,4075
2018-08-01,1701
2018-08-02,3426
2018-08-03,2876
2018-08-04,4115
2018-08-05,2805
2018-08-06,3501
2018-08-07,3817
2018-08-08,2295
2018-08-09,3024
2018-08-10,4185
2018-08-11,4063
2018-08-12,5727
2018-08-13,3296
2018-08-14,3647
2018-08-15,2823
2018-08-16,1592
2018-08-17,1953
2018-08-18,4977
2018-08-19,7959
2018-08-20,3402
2018-08-21,2840
2018-08-22,5778
2018-08-23,2968
2018-08-24,4107
2018-08-25,3745
2018-08-26,3661
2018-08-27,3875
2018-08-28,6178
2018-08-29,3015
2018-08-30,7579
2018-08-31,3234
2018-09-01,3585
2018-09-02,5704
2018-09-03,4679
2018-09-04,2011
2018-09-05,3461
2018-09-06,3216
2018-09-07,4219
2018-09-08,4493
2018-09-09,7424
2018-09-10,2768
2018-09-11,4403
2018-09-12,2486
2018-09-13,1557
2018-09-14,2668
2018-09-15,2299
2018-09-16,4917
2018-09-17,5364
2018-09-18,3148
2018-09-19,4345
2018-09-20,3200
2018-09-21,2250
2018-09-22,6122
2018-09-23,5335
2018-09-24,2667
2018-09-25,3610
2018-09-26,3167
2018-09-27,3914
2018-09-28,1939
2018-09-29,2573
2018-09-30,4795
2018-10-01,3917
2018-10-02,3364
2018-10-03,3315
2018-10-04,2843
2018-10-05,3333
2018-10-06,3092
2018-10-07,3986
2018-10-08,5007
2018-10-09,3394
2018-10-10,3851
2018-10-11,4205
2018-10-12,4087
2018-10-13,4426
2018-10-14,4745
2018-10-15,4723
2018-10-16,3036
2018-10-17,3593
2018-10-18,2530
2018-10-19,3318
2018-10-20,4456
2018-10-21,5689
2018-10-22,4033
2018-10-23,4498
2018-10-24,3571
2018-10-25,2286
2018-10-26,2889
2018-10-27,3215
2018-10-28,3296
2018-10-29,5063
2018-10-30,3793
2018-10-31,5384
2018-11-01,4559
2018-11-02,3839
2018-11-03,4242
2018-11-04,5863
2018-11-05,4340
2018-11-06,3831
2018-11-07,3271
2018-11-08,3047
2018-11-09,3813
2018-11-10,5145
2018-11-11,3977
2018-11-12,4957
2018-11-13,3953
2018-11-14,2760
2018-11-15,2489
2018-11-16,3107
2018-11-17,4941
2018-11-18,4092
2018-11-19,2776
2018-11-20,3663
2018-11-21,4217
2018-11-22,2211
2018-11-23,4248
2018-11-24,5180
2018-11-25,5368
2018-11-26,3732
2018-11-27,2659
2018-11-28,4578
2018-11-29,2351
2018-11-30,3655
2018-12-01,4222
2018-12-02,4387
2018-12-03,4958
2018-12-04,3744
2018-12-05,4639
2018-12-06,3870
2018-12-07,2711
2018-12-08,4382
2018-12-09,4812
2018-12-10,3260
2018-12-11,2663
2018-12-12,3916
2018-12-13,4682
2018-12-14,3231
2018-12-15,5672
2018-12-16,8548
2018-12-17,4765
2018-12-18,6615
2018-12-19,4479
2018-12-20,2095
2018-12-21,3778
2018-12-22,3695
2018-12-23,4599
2018-12-24,3725
2018-12-25,4610
2018-12-26,3962
2018-12-27,4726
2018-12-28,5821
2018-12-29,5427
2018-12-30,12047
2018-12-31,8425
2019-01-01,5816
2019-01-02,8483
2019-01-03,6013
2019-01-04,4978
2019-01-05,4457
2019-01-06,9193
2019-01-07,4771
2019-01-08,4044
2019-01-09,4493
2019-01-10,3776
2019-01-11,3907
2019-01-12,5792
2019-01-13,5226
2019-01-14,3273
2019-01-15,5542
2019-01-16,2437
2019-01-17,3885
2019-01-18,5033
2019-01-19,5023
2019-01-20,6755
2019-01-21,4413
2019-01-22,3915
2019-01-23,4214
2019-01-24,2656
2019-01-25,4985
2019-01-26,5404
2019-01-27,7688
2019-01-28,6641
2019-01-29,4015
2019-01-30,3430
2019-01-31,4024
2019-02-01,4510
2019-02-02,3830
2019-02-03,5460
2019-02-04,3415
2019-02-05,2636
2019-02-06,3138
2019-02-07,3385
2019-02-08,4897
2019-02-09,7705
2019-02-10,7827
2019-02-11,3916
2019-02-12,3558
2019-02-13,3430
2019-02-14,7184
2019-02-15,5131
2019-02-16,4568
2019-02-17,4672
2019-02-18,4892
2019-02-19,3374
2019-02-20,2534
2019-02-21,2026
2019-02-22,2936
2019-02-23,3368
2019-02-24,5499
2019-02-25,2012
2019-02-26,3370
2019-02-27,3349
2019-02-28,3975
2019-03-01,5514
2019-03-02,8431
2019-03-03,4395
2019-03-04,4455
2019-03-05,5240
2019-03-06,2863
2019-03-07,3504
2019-03-08,4691
2019-03-09,3705
2019-03-10,4979
2019-03-11,4517
2019-03-12,4413
2019-03-13,4327
2019-03-14,1854
2019-03-15,1817
2019-03-16,4342
2019-03-17,6759
2019-03-18,3792
2019-03-20,3364
2019-03-21,4128
2019-03-22,3598
2019-03-23,3448
2019-03-24,4422
2019-03-25,3736
2019-03-26,4559
2019-03-27,3825
2019-03-28,3531
2019-03-29,5359
2019-03-30,5845
2019-03-31,4020
2019-04-01,4205
2019-04-02,9514
2019-04-03,4446
2019-04-04,6833
2019-04-05,4427
2019-04-06,3916
2019-04-07,5296
2019-04-08,2781
2019-04-09,5449
2019-04-10,4018
2019-04-11,3302
2019-04-12,3155
2019-04-13,4176
2019-04-14,3173
2019-04-15,2975
2019-04-16,3680
2019-04-17,4494
2019-04-18,2653
2019-04-19,3773
2019-04-20,4878
2019-04-21,2571
2019-04-22,2379
2019-04-23,2754
2019-04-24,2132
2019-04-25,2385
2019-04-26,3349
2019-04-27,7475
2019-04-28,4777
2019-04-29,2499
2019-04-30,2053
2019-05-01,3561
2019-05-02,3057
2019-05-03,4738
2019-05-04,4273
2019-05-05,5000
2019-05-06,5245
2019-05-07,3689
2019-05-08,3578
2019-05-09,3013
2019-05-10,3133
2019-05-11,5259
2019-05-12,5072
2019-05-13,4731
2019-05-14,3021
2019-05-15,2443
2019-05-16,2199
2019-05-17,2874
2019-05-18,5384
2019-05-19,3832
2019-05-20,4540
2019-05-21,2613
2019-05-22,3431
2019-05-23,3894
2019-05-24,10182
2019-05-25,5734
2019-05-26,6935
2019-05-27,5305
2019-05-28,2554
2019-05-29,2057
2019-05-30,6455
2019-05-31,2150
2019-06-01,3852
2019-06-02,5165
2019-06-03,2800
2019-06-04,2470
2019-06-05,2100
2019-06-06,1271
2019-06-07,2163
2019-06-08,3608
2019-06-09,3407
2019-06-10,3219
2019-06-11,1806
2019-06-12,2989
2019-06-13,1832
2019-06-14,2640
2019-06-15,3076
2019-06-16,3221
2019-06-17,2546
2019-06-18,1736
2019-06-19,4710
2019-06-20,2209
2019-06-21,2882
2019-06-22,4080
2019-06-23,4078
2019-06-24,4003
2019-06-25,1789
2019-06-26,3396
2019-06-27,2199
2019-06-28,2317
2019-06-29,4403
2019-06-30,3015
2019-07-01,2993
2019-07-02,2825
2019-07-03,2847
2019-07-04,3819
2019-07-05,2394
2019-07-06,2537
2019-07-07,2130
2019-07-08,1861
2019-07-09,1873
2019-07-10,2431
2019-07-11,3041
2019-07-12,3628
2019-07-13,3139
2019-07-14,4151
2019-07-15,2666
2019-07-16,3951
2019-07-17,3637
2019-07-18,3596
2019-07-19,4833
2019-07-20,4841
2019-07-21,4638
2019-07-22,2838
2019-07-23,3813
2019-07-24,3119
2019-07-25,2096
